íÁëÃâÑí∑,íÁëÃïù,ç∂âEï«ëÃçÇÇ≥,íÜãlìyìVí[çÇÇ≥,íÁäOãÊä‘ínï\ñ ,íÁì‡ãÊä‘ínï\ñ ,à¯í£çﬁä‘äu,ç›óàínî’èdó ,ç›óàínî’ãÊï™,ç›óàínî’Níl,ç›óàínî’ñÄéCäp,ç›óàínî’îSíÖóÕ,ç›óàínî’ïœå`åWêî,íÜãlÇﬂèdó ,íÜãlÇﬂãÊï™,íÜãlÇﬂNíl,íÜãlÇﬂñÄéCäp,íÜãlÇﬂîSíÖóÕ,ñÓî¬å^,ñÓî¬çﬁóø,à¯í£çﬁíºåa,à¯í£çﬁçﬁóøî‘çÜ,ï†ãNÇµçﬁéø,íÁäOë§êÖà _èÌéû,íÁì‡ë§êÖà _èÌéû,à¯í£çﬁà íu,ï†ãNÇµî‘çÜ,ç™ì¸ÇÍê[Ç≥,à¿ëSó¶ÉGÉâÅ[îªíË
28,2.2,4.9,4.8,0.0,0.3,0.8,16,1,2,39,221,167600,20,1,25,40,298,2,0,71,0,0,1.3,0.1,3.0,8,3.0,1
23,3.4,7.8,7.7,0.0,1.0,1.6,14,1,17,11,7,61800,19,0,0,16,180,1,0,79,0,0,4.1,0.7,6.2,4,4.2,1
15,9.5,5.6,5.5,0.2,0.0,1.6,15,0,30,7,6,157100,15,0,15,3,243,2,1,32,1,0,1.1,0.0,2.5,4,6.9,1
30,1.5,8.5,8.4,0.0,3.2,1.6,13,1,29,6,200,37500,19,0,7,42,60,0,1,59,1,1,6.8,1.7,5.3,0,5.199999999999999,1
22,5.3,8.6,8.5,2.1,0.0,0.8,16,0,9,3,16,56900,20,0,40,20,63,1,0,40,0,1,6.3,0.0,7.7,8,3.8000000000000007,1
19,6.4,9.0,8.9,0.0,0.9,1.6,20,1,31,33,161,192600,15,0,11,36,123,2,1,62,0,0,7.0,0.3,2.6,1,2.1,1
30,5.5,8.6,8.5,3.9,0.0,1.6,15,1,7,39,4,167400,14,1,8,7,66,0,1,86,1,0,5.6,0.0,4.6,8,2.0,1
15,7.8,2.3,2.2,0.0,0.0,1.6,16,0,42,8,34,27700,16,1,7,13,243,2,1,43,0,0,0.6,0.0,1.8,6,0.7000000000000002,1
14,9.7,3.1,3.0,0.0,1.2,0.8,18,1,33,1,43,22700,17,1,47,18,127,0,0,71,0,0,2.1,0.3,1.4,0,9.9,1
24,2.3,9.6,9.5,0.0,2.4,0.8,14,0,14,24,207,157000,12,0,18,23,127,1,1,43,0,1,6.1,0.9,4.2,1,2.1,1
24,9.5,2.1,2.0,0.0,0.1,1.6,14,0,43,1,3,35900,14,0,40,43,69,2,0,25,0,0,1.6,0.0,1.5,8,7.800000000000001,1
15,9.7,6.2,6.1,0.0,2.9,1.6,16,1,44,7,138,129800,14,0,25,28,188,2,0,56,0,1,5.0,0.0,5.0,3,0.5,1
12,2.7,8.1,8.0,0.0,1.0,0.8,11,0,7,18,283,9500,17,1,7,12,68,1,0,61,1,1,4.7,0.5,7.6,9,7.300000000000001,1
28,1.3,4.2,4.1,0.0,0.8,0.8,18,1,2,1,157,128400,15,0,25,17,128,2,0,73,1,0,2.7,0.7,2.8,1,3.9,1
27,4.0,2.9,2.8,1.2,0.0,0.8,19,0,23,35,69,102700,16,0,32,33,249,0,0,69,1,1,2.4,0.0,1.5,5,8.5,1
18,13.3,8.4,8.3,0.0,2.5,1.6,14,0,44,11,9,70500,20,0,29,42,195,1,1,44,1,0,2.8,1.8,6.6,1,6.6,1
30,5.4,5.8,5.7,0.6,0.0,0.8,17,1,36,43,144,107500,19,0,25,41,134,0,0,58,1,1,4.2,0.0,3.4,0,7.899999999999999,1
22,10.1,3.8,3.7,0.1,0.0,1.6,18,1,45,37,164,106100,20,0,25,30,74,1,1,74,0,0,2.4,0.0,1.8,8,1.7000000000000002,1
15,3.3,8.1,8.0,1.1,0.0,0.8,17,0,2,36,250,142200,17,0,10,19,76,1,1,65,0,1,5.6,0.0,5.5,8,1.9000000000000004,1
21,6.9,3.2,3.1,1.0,0.0,1.6,20,0,45,3,172,158100,12,0,3,21,138,0,0,53,1,0,1.1,0.0,2.2,9,2.3999999999999995,1
25,8.2,8.6,8.5,0.0,3.0,0.8,14,1,4,17,210,98300,13,1,15,13,139,0,1,69,1,0,7.0,1.8,5.5,8,8.299999999999999,1
30,10.3,3.8,3.7,0.9,0.0,1.6,17,0,44,28,152,17600,13,1,43,17,77,0,1,54,0,1,1.9,0.0,2.8,8,9.5,1
12,11.3,2.7,2.6,0.0,0.4,1.6,14,1,8,39,103,16800,11,0,33,8,140,2,0,31,0,1,2.0,0.3,0.6,8,8.399999999999999,1
12,12.2,8.7,8.6,2.7,0.0,1.6,12,0,37,36,7,195100,11,0,50,19,77,1,1,67,0,0,6.9,0.0,5.4,8,3.700000000000001,1
30,12.4,3.1,3.0,0.2,0.0,0.8,17,1,30,23,248,152500,16,1,3,24,199,2,1,53,0,0,2.6,0.0,1.2,1,6.700000000000001,1
19,10.1,2.9,2.8,0.9,0.0,0.8,13,1,3,28,113,30800,20,0,36,43,19,2,0,74,1,1,2.2,0.0,1.9,5,7.4,1
12,9.0,8.1,8.0,0.8,0.0,0.8,14,0,37,2,15,48100,14,0,29,10,140,0,0,45,1,0,1.7,0.0,5.0,9,4.4,1
25,7.9,5.2,5.1,1.9,0.0,1.6,14,0,20,21,218,65500,18,0,22,21,262,0,0,82,0,1,3.8,0.0,3.8,2,1.3999999999999997,1
18,12.8,9.7,9.6,1.8,0.0,0.8,14,0,24,17,25,5000,11,0,43,13,140,0,1,71,0,0,8.3,0.0,2.6,9,2.3000000000000007,1
19,1.1,9.5,9.4,4.2,0.0,1.6,13,0,27,19,4,101600,16,1,7,11,263,1,0,73,0,1,7.3,0.0,8.2,2,1.5999999999999996,1
23,3.1,6.2,6.1,0.0,0.0,1.6,18,0,21,27,159,80100,14,0,14,12,263,2,0,86,0,1,5.9,0.0,3.3,2,5.3,1
25,10.7,3.9,3.8,0.8,0.0,1.6,15,1,40,10,130,39800,19,1,29,37,83,1,0,79,0,0,3.1,0.0,1.4,7,6.0,1
16,2.0,3.3,3.2,0.8,0.0,1.6,19,1,4,1,62,97400,19,0,7,24,85,0,0,57,0,0,1.8,0.0,2.1,6,2.4000000000000004,1
29,7.5,7.3,7.2,1.0,0.0,0.8,20,1,42,36,285,75300,19,0,25,25,262,0,0,43,1,0,3.2,0.0,6.6,3,1.1000000000000003,1
27,7.9,8.3,8.2,2.4,0.0,0.8,13,0,30,27,14,172700,16,1,50,32,23,0,0,68,1,0,6.9,0.0,4.4,5,1.5,1
17,5.2,7.1,7.0,0.0,0.8,1.6,16,1,14,41,149,152500,13,1,6,44,82,0,1,64,0,1,1.8,0.5,1.8,8,1.8000000000000007,1
10,4.1,4.2,4.1,0.0,0.2,0.8,16,0,48,15,52,169900,18,1,50,11,204,1,1,35,0,0,2.7,0.0,1.0,1,8.399999999999999,1
26,9.8,9.1,9.0,1.8,0.0,1.6,14,1,22,19,22,167700,17,0,40,36,207,0,0,29,1,0,8.7,0.0,5.0,0,1.200000000000001,1
18,1.3,7.0,6.9,0.9,0.0,0.8,16,1,31,13,41,166300,18,0,40,26,147,1,1,46,1,1,6.3,0.0,3.1,8,4.6,1
14,3.0,6.9,6.8,0.0,0.1,0.8,11,0,36,37,2,141300,20,1,6,5,205,0,0,65,1,1,4.8,0.0,3.9,1,0.6999999999999993,1
16,11.9,5.9,5.8,2.7,0.0,0.8,18,0,13,18,165,57700,19,0,14,25,209,1,0,88,1,0,2.7,0.0,4.0,9,3.1999999999999997,1
28,9.1,4.7,4.6,0.3,0.0,0.8,12,1,49,32,1,37500,16,1,21,37,269,2,0,84,1,1,2.1,0.0,1.3,2,3.499999999999999,1
16,12.5,5.3,5.2,0.0,2.4,1.6,19,0,48,12,282,96000,17,0,10,34,208,2,1,85,0,0,4.4,1.3,3.3,0,1.0,1
17,6.8,4.4,4.3,0.0,0.7,1.6,18,1,21,37,165,114800,20,0,3,11,89,2,1,39,0,1,1.5,0.2,2.2,6,4.199999999999999,1
28,4.1,3.3,3.2,0.0,0.6,0.8,11,0,6,6,1,94600,18,1,10,24,149,0,0,35,1,1,2.3,0.2,1.3,8,4.5,1
27,3.9,4.8,4.7,0.2,0.0,0.8,13,1,11,3,213,153700,16,1,40,21,210,1,1,63,1,0,1.8,0.0,3.4,9,7.000000000000001,1
26,11.7,4.9,4.8,0.1,0.0,1.6,15,0,24,18,125,70800,16,1,7,5,152,0,1,42,1,1,1.5,0.0,1.3,7,1.0,1
26,12.3,4.3,4.2,0.0,0.5,0.8,15,0,7,12,242,109200,14,1,3,15,150,1,1,39,1,1,0.5,0.4,1.1,8,8.399999999999999,1
26,7.2,2.9,2.8,0.0,0.1,1.6,15,1,15,31,242,166200,15,1,43,1,30,2,1,57,1,1,0.7,0.0,0.6,4,9.4,1
10,2.8,7.5,7.4,0.0,2.2,0.8,18,0,50,25,164,125100,19,1,47,16,212,0,0,27,0,1,4.4,1.2,2.9,9,8.899999999999999,1
26,2.2,9.6,9.5,0.0,4.6,0.8,14,0,23,4,242,24300,17,1,32,32,210,0,0,74,0,1,6.9,0.7,5.6,1,0.8000000000000007,1
29,3.2,8.5,8.4,0.0,1.2,0.8,11,1,38,15,192,23500,15,0,21,23,273,2,0,52,0,1,7.2,1.0,4.9,1,9.3,1
16,6.4,2.5,2.4,0.0,1.1,1.6,20,0,42,37,85,141100,14,1,40,17,273,1,1,80,1,1,2.2,0.1,1.3,1,9.4,1
11,5.8,4.7,4.6,0.0,0.7,1.6,17,0,15,17,163,40300,12,1,24,34,271,1,0,62,0,1,4.2,0.5,1.4,2,1.2999999999999998,1
14,7.7,9.5,9.4,0.0,4.0,1.6,12,0,8,25,18,18700,20,0,32,35,271,0,0,74,1,1,5.2,3.0,8.7,2,5.1,1
20,14.0,3.3,3.2,0.0,0.2,1.6,15,1,21,26,152,8900,17,1,31,7,154,1,1,58,0,0,2.7,0.0,1.4,8,0.5,1
15,13.9,7.3,7.2,0.0,1.4,0.8,12,0,19,11,6,25500,19,0,14,10,38,1,0,73,0,1,5.3,0.7,5.8,2,6.000000000000001,1
12,7.6,8.6,8.5,0.0,0.7,1.6,17,0,17,16,267,142400,20,1,43,3,216,1,1,75,0,0,2.5,0.6,8.0,9,1.0999999999999996,1
30,4.8,9.0,8.9,0.0,2.2,1.6,11,1,4,18,4,92900,20,1,47,45,40,0,0,78,0,0,2.6,0.6,5.5,2,2.1,1
29,13.3,8.5,8.4,2.8,0.0,0.8,13,0,0,27,33,48400,17,1,10,38,281,0,0,54,1,0,6.8,0.0,7.7,1,3.5,1
16,3.6,9.2,9.1,2.4,0.0,0.8,11,1,50,7,13,106900,18,1,50,35,220,0,1,55,0,1,2.4,0.0,2.6,9,1.1000000000000014,1
12,9.5,4.4,4.3,0.9,0.0,0.8,17,1,19,15,71,45600,19,0,10,18,161,1,1,88,1,0,2.9,0.0,3.4,7,0.8999999999999995,1
12,3.5,5.1,5.0,0.0,1.7,1.6,17,1,48,36,167,123500,11,0,32,38,104,0,0,70,1,1,4.5,0.6,2.9,3,6.6,1
28,2.9,7.2,7.1,1.3,0.0,0.8,14,1,21,16,245,22600,19,1,17,9,102,0,1,51,1,1,6.5,0.0,3.8,5,8.100000000000001,1
15,6.1,9.4,9.3,2.1,0.0,0.8,14,0,25,38,138,140200,17,1,35,3,103,2,0,80,0,1,8.5,0.0,2.4,4,8.200000000000001,1
21,1.9,4.3,4.2,1.8,0.0,1.6,14,0,4,35,147,40000,13,1,10,21,223,1,0,88,1,0,2.7,0.0,2.9,8,5.1000000000000005,1
15,1.0,8.0,7.9,0.8,0.0,0.8,13,1,33,12,138,197300,19,1,24,35,282,0,1,31,0,1,1.6,0.0,1.3,1,9.2,1
17,9.9,7.0,6.9,0.0,0.0,1.6,11,1,10,38,1,113700,17,1,32,9,286,1,1,54,1,0,3.0,0.0,5.8,9,2.0,1
19,4.4,4.6,4.5,1.7,0.0,1.6,17,0,30,21,272,73300,12,1,47,34,106,0,1,46,1,0,2.4,0.0,3.1,4,2.6000000000000005,1
14,2.9,8.8,8.7,0.1,0.0,1.6,15,1,24,4,146,192300,20,0,14,39,166,1,1,58,0,0,2.7,0.0,1.5,5,8.899999999999999,1
24,13.7,8.6,8.5,2.3,0.0,1.6,11,0,48,9,10,70500,14,1,47,13,286,1,0,79,0,0,3.1,0.0,4.5,0,9.6,1
13,10.7,8.9,8.8,4.3,0.0,1.6,16,0,37,20,58,109500,20,0,32,23,107,0,1,38,1,1,5.4,0.0,7.2,3,2.799999999999999,1
20,6.5,3.8,3.7,0.7,0.0,1.6,17,1,16,17,68,9300,15,0,7,40,228,2,0,46,1,1,2.9,0.0,1.2,7,9.3,1
20,7.4,9.8,9.7,1.5,0.0,0.8,16,0,46,13,272,187500,15,0,24,7,165,2,1,81,0,0,7.3,0.0,5.9,7,4.6,1
24,8.6,7.2,7.1,1.0,0.0,1.6,20,0,5,27,10,127600,15,1,35,44,166,2,0,31,0,0,3.2,0.0,3.3,6,0.9999999999999992,1
18,7.8,2.7,2.6,0.7,0.0,0.8,19,0,34,4,1,85900,11,1,50,13,226,1,1,40,0,0,0.9,0.0,2.3,9,5.0,1
25,3.5,5.7,5.6,0.1,0.0,0.8,20,1,13,1,10,184700,17,1,24,31,46,0,1,48,0,0,3.4,0.0,2.3,3,2.0,1
22,9.7,7.6,7.5,2.6,0.0,0.8,14,0,27,12,155,64300,20,0,6,15,225,0,1,53,0,0,4.9,0.0,5.8,9,8.799999999999999,1
23,11.1,7.4,7.3,0.7,0.0,1.6,13,1,31,14,135,160900,15,1,21,13,49,1,0,55,0,1,2.3,0.0,3.3,1,8.1,1
22,11.8,6.8,6.7,1.0,0.0,0.8,14,1,14,7,251,199200,13,1,17,22,48,2,0,52,0,1,6.4,0.0,2.8,2,5.9,1
25,12.8,5.7,5.6,1.4,0.0,0.8,20,1,29,18,202,198500,11,0,7,12,110,1,1,30,1,0,2.7,0.0,3.9,3,4.8,1
20,12.2,7.8,7.7,2.3,0.0,0.8,17,1,2,43,280,97600,19,0,42,28,108,1,0,77,0,1,4.2,0.0,6.0,4,6.3,1
18,12.6,8.8,8.7,4.0,0.0,0.8,20,0,41,34,9,195000,16,0,17,35,169,1,0,36,0,0,7.6,0.0,4.6,6,6.699999999999999,1
14,5.4,4.1,4.0,1.5,0.0,0.8,16,0,10,42,66,133800,17,1,28,18,110,2,0,68,0,1,2.4,0.0,3.5,3,6.5,1
24,2.4,4.4,4.3,0.5,0.0,1.6,11,0,50,8,114,172700,13,0,14,28,231,1,1,27,1,0,2.4,0.0,1.2,7,9.3,1
25,3.3,2.3,2.2,0.0,0.1,0.8,20,1,28,4,18,151900,12,0,31,39,169,1,0,62,1,0,1.1,0.0,1.2,6,4.6000000000000005,1
13,13.2,4.2,4.1,1.5,0.0,0.8,17,0,23,12,278,50900,16,1,46,2,51,1,0,48,0,0,2.3,0.0,2.5,1,10.0,1
29,12.6,6.3,6.2,0.0,0.3,0.8,14,0,46,37,56,149100,14,0,31,18,49,2,1,29,0,0,2.4,0.2,2.9,2,2.000000000000001,1
18,9.4,8.2,8.1,1.9,0.0,0.8,11,0,41,45,17,48100,18,1,46,26,232,0,1,81,1,0,3.1,0.0,3.4,7,7.4,1
25,12.6,2.3,2.2,0.6,0.0,1.6,11,0,45,22,210,165700,17,1,14,20,233,1,0,43,0,1,0.9,0.0,1.7,6,7.500000000000001,1
24,13.2,9.8,9.7,3.3,0.0,0.8,11,0,28,15,26,5000,15,1,10,29,232,2,0,40,0,1,9.0,0.0,7.7,7,5.299999999999999,1
15,4.5,9.3,9.2,3.5,0.0,0.8,15,1,42,6,258,62700,14,0,39,17,234,1,1,85,1,1,6.6,0.0,4.3,6,1.6999999999999993,1
18,7.1,5.5,5.4,0.0,1.4,1.6,11,0,18,8,229,79500,11,1,42,27,233,1,1,29,0,0,3.8,0.6,4.4,7,3.3000000000000007,1
21,3.1,2.9,2.8,1.2,0.0,0.8,17,1,42,37,179,135700,11,0,21,4,175,1,0,90,0,1,1.5,0.0,1.5,4,3.2,1
13,7.7,9.0,8.9,3.4,0.0,1.6,19,0,0,31,198,134300,12,0,21,39,116,1,0,40,1,0,4.1,0.0,3.8,2,6.699999999999999,1
21,5.1,2.2,2.1,0.5,0.0,0.8,17,0,28,33,275,71700,14,1,32,11,297,0,1,89,0,0,1.6,0.0,1.5,8,9.9,1
28,6.6,9.2,9.1,0.0,0.7,1.6,18,1,44,11,197,59900,13,1,42,16,298,1,0,63,0,0,7.2,0.0,7.2,9,3.8000000000000007,1
30,8.3,7.5,7.4,0.0,3.5,0.8,15,1,42,16,264,97400,20,0,28,16,60,1,1,38,1,1,6.8,2.3,3.7,0,0.5,1
20,13.4,6.4,6.3,0.0,0.4,1.6,19,0,40,1,12,193400,17,0,2,12,60,1,0,79,0,0,1.5,0.3,2.4,0,4.4,1
22,2.0,4.7,4.6,0.0,2.1,1.6,17,1,38,5,79,31900,14,0,39,12,122,1,1,54,0,1,2.7,1.0,3.5,1,1.0999999999999996,1
24,10.2,9.8,9.7,0.0,2.7,0.8,14,1,41,27,166,29900,17,1,49,45,240,0,0,43,1,0,8.1,1.4,3.6,7,9.2,1
14,1.5,9.3,9.2,0.0,1.3,0.8,18,0,4,18,98,87600,16,0,28,32,242,2,0,88,0,0,4.7,1.2,5.4,6,5.6,1
14,3.6,8.6,8.5,0.0,3.3,0.8,18,1,42,13,194,23500,19,1,39,39,64,2,1,87,0,1,8.0,2.9,4.2,9,2.700000000000001,1
17,11.2,6.2,6.1,0.0,2.9,0.8,14,1,11,41,165,182200,15,0,2,18,183,0,1,80,0,0,5.2,0.4,5.2,4,3.3,1
14,4.3,8.0,7.9,0.0,1.0,1.6,19,1,25,7,10,61800,18,1,35,3,63,0,0,84,0,1,5.1,0.7,1.5,0,0.5,1
16,11.9,5.6,5.5,1.9,0.0,1.6,15,1,45,35,281,21500,13,1,49,27,182,1,0,77,1,0,3.4,0.0,4.2,5,1.1000000000000003,1
23,1.9,7.8,7.7,0.0,0.1,0.8,15,0,49,12,174,139100,11,0,16,22,183,0,1,39,1,0,3.3,0.0,2.2,4,1.2000000000000002,1
30,10.8,2.7,2.6,0.0,0.3,0.8,16,1,28,9,184,38900,17,1,42,39,4,2,0,48,0,1,2.4,0.1,1.8,8,7.8,1
10,5.1,10.0,9.9,0.0,3.4,1.6,14,0,1,34,67,57600,20,0,35,16,184,2,0,68,0,0,6.1,1.4,8.7,4,1.3000000000000007,1
24,10.0,6.4,6.3,1.7,0.0,1.6,14,0,6,30,174,196100,13,0,5,8,63,1,1,57,0,0,4.7,0.0,3.1,1,2.1999999999999997,1
26,11.7,4.7,4.6,1.9,0.0,0.8,11,0,4,35,241,34700,20,1,42,8,125,1,0,31,0,0,3.9,0.0,3.2,2,8.5,1
30,2.6,8.8,8.7,2.3,0.0,0.8,17,0,35,38,192,148000,11,0,9,16,247,1,1,44,1,1,5.8,0.0,7.7,6,9.4,1
18,3.0,7.3,7.2,2.7,0.0,0.8,13,1,28,32,268,199500,16,1,49,5,188,2,0,62,1,1,5.1,0.0,5.4,4,5.1000000000000005,1
11,1.9,4.4,4.3,0.6,0.0,0.8,14,0,11,6,171,17900,20,0,42,17,9,0,0,32,0,0,0.6,0.0,2.9,8,2.1,1
17,10.8,7.4,7.3,2.6,0.0,0.8,15,0,41,3,181,116700,16,1,16,35,129,1,0,41,1,0,4.9,0.0,3.3,2,8.6,1
20,11.8,6.3,6.2,0.0,3.0,0.8,11,1,6,14,131,115900,14,1,6,25,192,0,0,84,1,0,5.7,1.1,4.4,2,7.500000000000001,1
15,11.2,8.4,8.3,0.1,0.0,0.8,18,1,30,39,209,15100,12,1,42,41,190,1,0,66,1,0,7.5,0.0,4.3,4,8.999999999999998,1
29,4.2,6.2,6.1,0.0,2.7,1.6,19,0,42,34,208,110300,18,0,6,28,253,0,1,85,0,0,4.8,2.6,3.4,4,2.1000000000000005,1
22,4.0,9.3,9.2,3.8,0.0,0.8,18,1,3,5,15,106900,12,0,16,6,12,0,0,25,0,1,4.1,0.0,7.1,7,4.1,1
16,2.3,6.9,6.8,0.8,0.0,1.6,18,0,3,30,101,85900,18,0,13,9,134,2,0,65,1,0,5.9,0.0,5.3,0,3.1999999999999997,1
26,5.9,6.0,5.9,2.7,0.0,0.8,13,1,48,13,169,85300,11,1,23,8,12,1,0,38,0,1,4.0,0.0,3.9,8,7.800000000000001,1
24,6.3,7.0,6.9,0.7,0.0,0.8,16,1,36,3,198,182700,17,0,49,15,72,1,0,62,0,1,5.9,0.0,5.3,9,8.2,1
26,8.0,5.3,5.2,1.3,0.0,1.6,13,1,34,8,265,21200,14,1,35,15,134,1,1,37,1,1,4.8,0.0,1.5,1,4.9,1
19,12.9,9.8,9.7,0.9,0.0,1.6,13,1,38,5,72,159700,16,1,5,6,13,0,0,26,0,0,1.9,0.0,4.8,8,5.899999999999999,1
22,13.9,8.7,8.6,1.7,0.0,1.6,19,1,3,16,23,159000,15,0,46,42,75,2,1,70,0,0,5.1,0.0,6.8,8,4.700000000000001,1
30,4.2,9.3,9.2,1.2,0.0,1.6,17,0,1,41,4,18400,15,1,35,39,15,2,1,70,1,1,7.4,0.0,7.9,7,2.299999999999999,1
18,7.6,9.9,9.8,0.7,0.0,1.6,14,1,0,20,284,76900,16,1,23,35,254,2,0,71,0,1,1.3,0.0,9.2,5,9.4,1
18,1.6,2.5,2.4,0.0,0.0,0.8,15,0,30,42,80,154800,17,1,46,10,196,1,1,53,0,1,0.7,0.0,1.3,2,5.5,1
30,12.0,9.4,9.3,1.0,0.0,1.6,18,0,14,11,216,134600,15,1,2,23,256,1,0,50,0,0,7.0,0.0,4.1,4,5.799999999999999,1
25,13.5,2.7,2.6,0.0,1.2,0.8,15,1,25,32,90,168700,16,0,49,45,76,1,1,30,0,1,1.5,0.4,1.4,9,4.5,1
19,11.8,8.5,8.4,1.5,0.0,0.8,14,0,25,11,176,147800,12,0,46,3,198,1,0,70,1,0,1.6,0.0,2.9,2,3.6,1
13,5.9,2.6,2.5,0.0,1.0,0.8,12,0,10,7,166,163100,19,1,49,4,137,1,1,31,1,1,1.0,0.9,2.0,1,8.700000000000001,1
19,1.6,5.7,5.6,0.0,0.2,1.6,13,0,40,4,176,62900,15,0,23,21,258,0,1,39,0,1,2.8,0.0,1.6,5,5.6000000000000005,1
26,10.5,8.7,8.6,0.0,1.4,0.8,14,1,19,1,185,161700,20,0,49,38,78,2,0,47,0,0,8.3,1.1,6.4,9,2.6000000000000014,1
23,10.7,3.1,3.0,1.2,0.0,0.8,19,0,13,33,126,119200,15,0,2,43,200,0,0,34,0,1,1.3,0.0,2.2,2,5.5,1
21,4.0,3.4,3.3,0.0,0.5,1.6,11,1,22,2,59,138700,20,1,5,29,18,1,0,77,0,1,1.1,0.3,1.6,7,9.8,1
15,9.6,8.3,8.2,1.4,0.0,1.6,19,1,46,7,29,136600,19,0,46,10,21,0,0,71,0,0,5.1,0.0,5.6,5,2.5,1
13,10.7,8.7,8.6,0.0,1.4,0.8,13,0,18,37,174,73300,14,1,16,25,81,1,0,27,0,1,6.2,0.8,7.9,8,0.8000000000000007,1
29,3.3,5.5,5.4,2.2,0.0,1.6,11,0,42,41,144,71100,13,0,6,5,84,0,0,87,1,0,5.3,0.0,2.9,7,3.1,1
17,6.9,4.6,4.5,0.0,0.6,1.6,17,0,36,24,212,70500,15,1,16,4,261,2,0,60,0,1,2.7,0.2,3.5,4,7.700000000000001,1
29,4.2,3.4,3.3,0.0,0.5,1.6,20,0,20,38,48,50300,13,0,23,17,21,0,1,56,0,1,3.2,0.2,2.1,6,8.0,1
20,1.4,2.2,2.1,0.0,0.4,0.8,13,1,5,7,184,30200,11,1,30,29,80,0,0,52,1,0,1.0,0.2,1.1,9,8.3,1
24,2.7,7.6,7.5,0.0,2.0,1.6,18,1,15,21,222,169300,11,1,42,22,81,1,1,68,1,0,2.0,1.6,3.5,8,4.6,1
14,13.0,6.4,6.3,0.0,1.9,0.8,11,0,50,35,58,149100,18,0,49,34,141,1,0,64,0,1,3.7,1.8,2.3,0,4.9,1
26,10.3,5.2,5.1,0.0,1.7,1.6,14,1,35,4,193,129000,16,1,5,1,201,2,1,61,1,0,4.6,0.1,4.5,3,5.3,1
27,3.7,6.5,6.4,0.4,0.0,1.6,14,1,30,32,173,168500,19,0,31,12,144,0,0,46,1,1,2.7,0.0,3.8,9,3.5,1
17,1.0,5.3,5.2,0.9,0.0,0.8,17,0,15,1,8,148300,17,1,39,25,204,0,1,42,0,0,4.3,0.0,2.6,1,3.8,1
29,11.3,4.1,4.0,0.0,0.0,0.8,11,1,50,15,144,128200,15,0,46,37,263,1,0,38,0,0,0.8,0.0,0.9,3,4.1,1
19,3.3,3.0,2.9,0.0,0.2,1.6,15,0,47,45,192,25200,12,0,20,33,264,1,0,80,1,0,1.7,0.0,1.6,3,8.0,1
11,5.0,6.9,6.8,0.0,0.1,0.8,17,0,0,7,7,16800,17,0,20,15,206,2,0,47,1,0,1.4,0.0,0.9,1,9.6,1
21,8.6,6.0,5.9,0.0,0.5,0.8,12,1,45,35,75,16200,20,1,30,14,84,1,0,86,0,0,4.7,0.3,4.2,8,4.6,1
19,9.0,7.0,6.9,0.0,3.0,0.8,15,1,33,26,104,113600,16,0,5,21,145,0,0,45,0,1,3.7,0.0,3.5,0,4.9,1
11,7.7,5.6,5.5,0.0,0.0,0.8,17,1,21,42,219,190000,18,0,27,31,27,2,0,44,1,1,2.0,0.0,3.4,5,4.5,1
15,9.8,8.9,8.8,2.4,0.0,1.6,11,0,9,8,161,109400,19,0,5,35,266,2,0,29,0,0,2.4,0.0,7.9,4,5.699999999999999,1
17,8.3,6.6,6.5,0.0,2.3,0.8,19,1,7,23,236,199000,18,1,20,25,91,1,0,48,1,0,4.4,0.7,3.4,6,3.1,1
27,11.9,5.7,5.6,0.2,0.0,0.8,15,1,1,6,5,198400,20,0,30,24,269,0,0,87,0,0,0.5,0.0,4.7,4,7.7,1
12,7.7,8.8,8.7,2.3,0.0,0.8,16,1,31,3,14,98200,16,0,5,41,89,2,0,30,1,0,5.7,0.0,4.4,8,4.6,1
10,8.1,9.7,9.6,4.0,0.0,0.8,19,0,19,39,43,195600,12,1,30,3,149,1,0,54,1,0,9.4,0.0,7.9,0,5.0,1
13,4.1,7.2,7.1,2.8,0.0,1.6,14,1,43,23,294,52800,12,1,9,25,92,1,1,49,1,1,5.1,0.0,3.2,7,4.9,1
21,7.2,9.3,9.2,0.0,3.0,0.8,14,0,46,45,187,170400,11,1,27,19,93,0,0,78,0,1,6.4,2.5,6.9,6,5.0,1
22,9.6,7.1,7.0,0.9,0.0,0.8,12,0,28,44,70,47200,16,1,9,28,153,0,1,50,0,1,2.8,0.0,5.5,9,9.2,1
17,8.1,3.2,3.1,0.7,0.0,1.6,19,1,23,27,244,166200,14,0,27,33,214,2,0,62,0,0,1.6,0.0,1.7,0,5.8,1
11,7.2,6.9,6.8,2.7,0.0,0.8,18,0,0,3,235,124500,20,0,41,2,273,1,0,71,0,0,3.2,0.0,6.5,3,9.9,1
17,4.9,2.6,2.5,0.0,0.8,0.8,11,0,22,38,252,19300,16,1,6,23,277,0,0,41,0,1,2.2,0.4,1.7,1,6.4,1
14,11.9,2.3,2.2,0.6,0.0,0.8,14,1,15,1,2,77200,19,0,5,19,94,2,0,80,1,1,1.7,0.0,1.1,7,8.600000000000001,1
14,6.0,3.0,2.9,0.6,0.0,1.6,14,0,45,22,97,155000,11,0,27,39,37,1,1,62,1,0,2.7,0.0,2.4,4,4.7,1
