íÁëÃâÑí∑,íÁëÃïù,ç∂âEï«ëÃçÇÇ≥,íÜãlìyìVí[çÇÇ≥,íÁäOãÊä‘ínï\ñ ,íÁì‡ãÊä‘ínï\ñ ,à¯í£çﬁä‘äu,ç›óàínî’èdó ,ç›óàínî’ãÊï™,ç›óàínî’Níl,ç›óàínî’ñÄéCäp,ç›óàínî’îSíÖóÕ,ç›óàínî’ïœå`åWêî,íÜãlÇﬂèdó ,íÜãlÇﬂãÊï™,íÜãlÇﬂNíl,íÜãlÇﬂñÄéCäp,íÜãlÇﬂîSíÖóÕ,ñÓî¬å^,ñÓî¬çﬁóø,à¯í£çﬁíºåa,à¯í£çﬁçﬁóøî‘çÜ,ï†ãNÇµçﬁéø,íÁäOë§êÖà _èÌéû,íÁì‡ë§êÖà _èÌéû,ÇπÇÒífïœå`îjâÛ,ääìÆÅAéxéùóÕ,ç™ì¸ÇÍïîÇÃà¿íË,é’êÖå¯â ,ñÓî¬ÇÃëœóÕè∆ç∏,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏,ï†ãNÇµÇÃëœóÕè∆ç∏,ñÓî¬ÇÃëSí∑,à¯í£çﬁà íu,ï†ãNÇµî‘çÜ,ç™ì¸ÇÍê[Ç≥,ÇπÇÒífïœå`îjâÛ_label,ääìÆÅAéxéùóÕ_label,ç™ì¸ÇÍïîÇÃà¿íË_label,é’êÖå¯â _label,ñÓî¬ÇÃëœóÕè∆ç∏_label,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏_label,ï†ãNÇµÇÃëœóÕè∆ç∏_label
10,4.8,5.8,5.7,0.7,0,1.6,19,0,49,41,106,170600,16,0,29,40,208,1,390,68,1,0,3.4,0,0.029491275,0.078125,0.047262702,1.178451178,0.029787234,0.019607843,0.021428571,8.1,2.7,3,2.3,0,0,0,2,0,0,0
30,4.5,7.4,7.3,1.7,0,0.8,11,1,3,38,19,30700,14,1,7,37,269,2,295,29,1,0,3.1,0,0.002319916,0.035304501,0.021261517,0.209706411,0.008510638,0.009803922,0,12.3,6.4,4,4.9,0,0,0,0,0,0,0
17,7.1,2,1.9,0.4,0,0.8,20,0,23,21,95,110000,15,0,30,23,271,0,390,61,1,0,1.3,0,0.002319916,0.035304501,0.021261517,0.209706411,0.008510638,0.009803922,0,9.1,1.2,3,7.1,0,0,0,0,0,0,0
29,4.3,8.9,8.8,3,0,1.6,13,1,8,35,231,89800,12,1,37,35,31,0,295,57,1,1,8.7,0,1.621621622,0.127388535,0.038540596,1.377952756,0.377777778,0.147058824,0.048648649,16.3,5.1,5,7.4,3,0,0,3,0,0,0
23,9.4,3.8,3.7,0.2,0,0.8,11,0,7,35,125,169200,17,1,29,29,148,1,390,84,0,1,1.9,0,0.00305569,0.034883721,0.023547881,0.313620072,0.008510638,0.011627907,0.005405405,9.6,1.3,1,5.8,0,0,0,0,0,0,0
24,2.8,5,4.9,2.1,0,0.8,20,0,2,18,105,9800,20,0,4,40,92,1,295,69,0,0,2.2,0,0.022948939,0.078380144,0.042120042,0.597269625,0.055555556,0.011627907,0.007142857,9,2.3,7,4,0,0,0,0,0,0,0
14,13.2,3.8,3.7,0.2,0,1.6,14,1,38,32,241,188600,18,1,11,7,151,2,390,66,1,1,1.8,0,0.003413066,0.011635799,0.00100001,0.286415712,0.008510638,0.009803922,0,8.1,2.9,9,4.3,0,0,0,0,0,0,0
17,7.7,9.5,9.4,2.6,0,1.6,20,0,7,15,212,148300,13,0,26,32,270,1,390,58,0,0,4.4,0,0.023023791,0.077319588,0.049916805,0.759219089,0.042553191,0.023255814,0.014285714,14.5,5.7,4,5,0,0,0,0,0,0,0
28,5,8.4,8.3,3.3,0,0.8,14,1,42,28,47,128100,20,1,33,44,30,1,295,54,1,1,6.7,0,0.001200012,0.008059641,0.00100001,0.195968645,0.004255319,0.009090909,0,13.7,4.7,6,5.3,0,0,0,0,0,0,0
16,7.5,3,2.9,1,0,1.6,12,1,12,11,124,8400,11,0,4,30,32,2,390,86,1,1,2.9,0,0.033103448,0.074257426,0.030042059,0.432098765,0.063829787,0.039215686,0.027027027,10.5,2.6,5,7.5,0,0,0,0,0,0,0
27,4.7,9.9,9.8,0,0,0.8,16,0,47,25,260,187200,18,1,11,42,92,0,295,82,1,0,3.8,0,0.053333333,0.052128584,0.027771349,0.655430712,0.038888889,0,0,17.7,7.3,7,7.8,0,0,0,0,0,0,0
21,9.8,4.8,4.7,1,0,0.8,14,1,46,25,154,67600,13,1,3,36,209,1,390,43,0,1,4.4,0,0.022156573,0.072507553,0.031552377,0.664136622,0.059574468,0.058139535,0.005405405,11,3.5,3,6.2,0,0,0,0,0,0,0
22,3.3,6,5.9,0.6,0,0.8,13,1,42,8,134,107200,16,1,30,2,152,1,295,28,0,0,3,0,0.052747253,0.093023256,0.035460993,0.827423168,0.033333333,0.063829787,0,10.4,2.7,9,4.4,0,0,0,1,0,0,0
13,13.6,4.8,4.7,1,0,1.6,17,0,26,22,269,87000,14,1,37,14,212,2,390,90,1,1,4.2,0,0.020425532,0.042811274,0.03187251,0.61295972,0.034042553,0.039215686,0.081081081,9.5,1.9,1,4.7,0,0,0,0,0,0,0
24,10.9,3.6,3.5,1.1,0,0.8,20,1,10,36,105,66800,12,0,44,27,271,2,295,87,0,0,1.7,0,0.001553921,0.021582734,0.00100001,0.270479134,0.016666667,0.011627907,0.007142857,8.6,1.3,3,5,0,0,0,0,0,0,0
15,8.1,2.4,2.3,1,0,1.6,13,1,46,5,241,46700,19,1,0,39,31,0,390,83,0,1,1.9,0,0.015503876,0.026058632,0.00100001,0.337512054,0.021276596,0.011627907,0.005405405,7.7,1.9,6,5.3,0,0,0,0,0,0,0
13,1.4,2.7,2.6,0.4,0,1.6,16,1,4,19,173,66200,14,1,3,26,149,1,295,60,0,0,2.3,0,0.040802448,0.042031524,0.00100001,0.383351588,0.027777778,0.034883721,0.035714286,12.3,1.7,1,9.6,0,0,0,0,0,0,0
17,2.6,8.1,8,1.2,0,0.8,20,1,14,33,212,6300,14,0,14,18,150,2,390,75,0,0,4.6,0,0.146699267,0.061538462,0.020264793,1.020408163,0.136170213,0.034883721,0.035714286,14.1,4.4,0,6,0,0,0,2,0,0,0
21,3.9,5.4,5.3,0.8,0,1.6,14,1,25,2,250,145500,15,1,26,11,151,2,295,25,0,0,1.4,0,0.003626473,0.061696658,0.00100001,0.527108434,0.005555556,0.053191489,0.014285714,7.7,2.2,0,2.3,0,0,0,0,0,0,0
12,1.2,4.3,4.2,1.1,0,0.8,17,0,9,16,86,125300,12,0,33,23,211,0,295,88,1,1,2.8,0,0.109990834,0.177514793,0.075282309,1.305970149,0.038888889,0.009803922,0.005405405,6.9,1.6,2,2.6,0,0,0,3,0,0,0
18,10,7.3,7.2,3.4,0,1.6,18,0,39,13,95,25100,18,0,7,41,31,2,390,30,0,0,3.5,0,0.018948366,0.11846002,0.072115385,0.387596899,0.042553191,0.106382979,0.014285714,16.4,5.6,6,9.1,0,0,0,0,0,0,0
30,7.3,6.1,6,0.5,0,1.6,12,1,24,27,231,4900,15,0,14,8,90,2,295,26,1,1,2.9,0,0.01957905,0.031603898,0.00100001,0.381679389,0.105555556,0.4,0.021621622,15.5,2.7,8,9.4,0,0,0,0,0,0,0
20,4.5,4.9,4.8,0.9,0,0.8,15,1,8,41,66,183800,13,1,22,20,150,0,390,88,0,0,4.2,0,0.100250627,0.102915952,0.028719127,0.593220339,0.042553191,0.023255814,0.021428571,14.6,1.8,0,9.7,0,0,0,0,0,0,0
11,1.8,3.7,3.6,1.1,0,1.6,18,0,43,10,202,163600,20,0,29,32,210,1,295,85,0,1,1.7,0,0.012824623,0.042164441,0.018561485,0.259836674,0.011111111,0.011627907,0.010810811,13.7,1.3,3,10,0,0,0,0,0,0,0
12,8.3,4.9,4.8,0.9,0,1.6,18,0,39,38,182,4200,14,1,4,43,153,1,390,70,1,0,4.1,0,0.029006526,0.053050398,0.028261894,0.556438792,0.153191489,0.068627451,0.028571429,13.2,3.6,9,8.3,0,0,0,0,0,0,0
23,5.6,3.7,3.6,1.1,0,0.8,11,1,23,7,17,183000,11,0,11,11,213,2,295,66,1,1,1.6,0,0.004117203,0.291262136,0.115919629,0.234270415,0.011111111,0,0,12.3,2.4,1,8.6,0,0,0,0,0,0,0
14,2.8,2.5,2.4,1,0,1.6,15,0,8,21,153,162800,19,1,19,23,272,0,390,62,0,1,1.9,0,0.012338063,0.045854031,0.022857143,0.307827617,0.012765957,0.011627907,0.010810811,11.4,1.5,3,8.9,0,0,0,0,0,0,0
26,13.2,9.4,9.3,0.2,0,1.6,18,1,43,35,288,142700,16,1,26,35,32,0,295,58,1,0,0.4,0,0.001200012,0.01005699,0.00100001,0.044025157,0.016666667,0.009803922,0.007142857,18.6,1.8,6,9.2,0,0,0,0,0,0,0
16,10.5,8.3,8.2,1.1,0,0.8,11,1,27,4,124,122500,14,0,33,2,91,1,390,55,0,1,4.2,0,0.037140204,0.145808019,0.057915058,0.480109739,0.034042553,0.011627907,0,17.8,7.9,8,9.5,0,0,0,0,0,0,0
28,7.7,7.1,7,1.7,0,1.6,15,0,12,18,260,102300,11,1,40,15,151,2,295,51,1,0,6.2,0,0.122199593,0.098846787,0.051768766,0.747863248,0.1,0.068627451,0.078571429,16.9,5.8,0,9.8,0,0,0,0,0,0,0
19,5,5.9,5.8,2,0,0.8,18,1,47,32,95,82200,19,1,47,27,211,0,390,47,0,0,2.9,0,0.020876827,0.066079295,0.105932203,1.268115942,0.029787234,0.011627907,0,6.4,4.2,2,0.5,0,0,0,3,0,0,0
17,4.7,7.4,7.3,3.3,0,1.6,20,0,1,29,8,141300,17,0,26,25,272,1,295,75,0,1,7.2,0,0.026183722,0.133928571,0.071599045,0.496453901,0.05,0.063636364,0.005405405,10.5,3.8,3,3.1,0,0,0,0,0,0,0
22,6,4.7,4.6,2.1,0,0.8,14,0,11,43,46,81400,18,0,37,17,273,1,295,25,1,1,3.7,0,0.026183722,0.133928571,0.071599045,0.496453901,0.05,0.063636364,0.005405405,13.7,4.2,3,9,0,0,0,0,0,0,0
12,3.3,3.5,3.4,0.2,0,0.8,17,1,47,12,182,61200,15,1,44,30,33,2,390,87,0,0,0.3,0,0.001200012,0.032493907,0.00100001,0.047509162,0,0,0,12.8,2.5,5,9.3,0,0,0,0,0,0,0
24,13.6,2.3,2.2,0.4,0,1.6,11,0,31,26,17,41100,13,0,0,42,92,0,295,83,1,1,1.2,0,0.002461337,0.135287486,0.103537532,0.126490784,0.016666667,0.009803922,0.005405405,11.9,1.3,7,9.6,0,0,0,0,0,0,0
17,5.4,6.8,6.7,0,0,0.8,11,0,35,22,124,179600,15,0,22,34,271,2,390,72,0,1,4.5,0,0.001200012,0.030674847,0.00100001,0.333333333,0.005555556,0.011627907,0,7.7,0.2,4,0.9,0,0,0,0,0,0,0
28,2.6,5.6,5.5,0,1.4,1.6,14,1,20,36,260,159400,13,1,29,1,31,0,295,68,0,0,1.7,1.1,0.001200012,0.005093811,0.00100001,0.164088139,0,0,0,6.8,4.6,7,1.2,0,0,0,0,0,0,0
29,9.2,6.9,6.8,0,0,0.8,14,1,15,19,239,199000,16,0,4,12,274,0,390,53,1,1,4.3,0,0.020124099,0.051369863,0.020212909,0.549450549,0.05106383,0.019607843,0.005405405,16,3.5,3,9.1,0,0,0,0,0,0,0
20,6.4,5.7,5.6,0.6,0,1.6,17,0,0,33,75,178800,14,1,11,24,34,1,295,50,1,0,0.7,0,0.001200012,0.01759015,0.00100001,0.09495388,0.005555556,0,0,15.1,2.3,5,9.4,0,0,0,0,0,0,0
10,3.7,4.5,4.4,0.9,0,0.8,20,1,35,2,210,158600,11,1,19,37,93,2,390,46,0,0,2.4,0,0.019087005,0.044231478,0.00100001,0.35,0.012765957,0.034883721,0,14.2,1.5,7,9.7,0,0,0,0,0,0,0
29,10,4.8,4.7,2.1,0,1.6,13,0,44,16,143,178200,16,0,22,23,212,0,295,89,0,0,3.7,0,0.013191162,0.082815735,0.063291139,0.619469027,0.05,0.011627907,0.014285714,9.2,4.3,2,4.4,0,0,0,0,0,0,0
20,7.3,3.6,3.5,0,0,0.8,16,1,29,30,279,158000,14,1,29,36,271,0,390,85,1,1,0,0,0.001200012,0.006367061,0.0150015,0.003500035,0,0,0,8.3,2.5,5,4.7,0,0,0,0,0,0,0
24,8.5,9,8.9,0.4,0,1.6,20,1,39,44,17,98100,14,0,40,28,272,1,295,35,1,1,6.1,0,0.005355947,0.066334992,0.033085194,0.619469027,0.008510638,0.021276596,0,10,5.3,4,1,0,0,0,0,0,0,0
15,5.8,7.8,7.7,1.2,0,1.6,13,0,23,13,153,78000,12,0,47,41,32,1,390,31,0,1,1.7,0,0.005355947,0.066334992,0.033085194,0.619469027,0.008510638,0.021276596,0,9.1,3.8,6,1.3,0,0,0,0,0,0,0
26,3.1,6.6,6.5,0,0.7,0.8,17,0,8,27,288,57800,19,1,3,8,91,2,295,27,0,0,3.5,0.1,0.001200012,0.04178273,0.021470746,1.4,0.016666667,0.085106383,0,8.2,2,9,1.6,0,0,0,3,0,0,0
27,9.6,7.9,7.8,1.2,0,0.8,16,1,3,10,268,97400,13,0,30,19,35,0,390,78,1,1,1.4,0,0.002076089,0.048484848,0.00100001,0.16439643,0.004255319,0,0,17.4,7,4,9.5,0,0,0,0,0,0,0
18,6.8,6.7,6.6,1.7,0,1.6,20,1,39,24,103,77200,20,1,37,31,94,0,295,75,1,0,3.9,0,0.040955631,0.077922078,0.029910269,0.485436893,0.066666667,0.009803922,0.007142857,16.5,5.1,7,9.8,0,0,0,0,0,0,0
20,1.4,4.3,4.2,2,0,1.6,16,1,7,7,75,36900,15,1,0,11,213,2,295,67,1,0,2.6,0,0.004022526,0.016322089,0.023428348,0.521609538,0.004255319,0.011627907,0.007142857,5.1,2.8,1,0.8,0,0,0,0,0,0,0
11,11.7,3.1,3,0.2,0,0.8,20,0,43,21,210,16700,13,1,7,23,273,2,390,63,0,0,2.1,0,0.004022526,0.016322089,0.023428348,0.521609538,0.004255319,0.011627907,0.007142857,4.2,0.8,4,1.1,0,0,0,0,0,0,0
19,1.1,5.8,5.7,0.5,0,1.6,18,0,12,4,287,96000,14,1,30,8,275,0,390,29,1,0,5.6,0,0.774193548,0.170697013,0.06655574,2.397260274,0.110638298,0.172727273,0.042857143,9.1,4.7,2,3.3,0,0,0,3,0,0,0
13,6.2,8.8,8.7,0,3.8,1.6,16,1,12,4,181,175400,18,1,22,2,92,1,390,56,0,0,6.2,1.5,0.001200012,0.125786164,0.040064103,0.627240143,0,0,0,10.5,7.5,8,1.7,0,0,0,0,0,0,0
25,3.5,7.6,7.5,0,3.6,0.8,20,0,47,18,17,155200,16,1,29,15,152,2,295,52,0,1,7.2,1.8,0.038734668,0.4743083,0.303030303,1.136363636,0.011111111,0.011627907,0,9.6,5.9,1,2,0,0,0,2,0,0,0
16,7.3,7.6,7.5,3.2,0,1.6,13,1,27,15,132,174600,17,0,11,38,155,0,295,33,1,0,6.9,0,0.001200012,0.024615385,0.012518256,0.162790698,0,0,0,8.2,3.8,9,0.6,0,0,0,0,0,0,0
27,4.5,6.4,6.3,0.2,0,0.8,16,0,11,29,268,154400,14,0,18,5,214,0,390,30,0,1,1.8,0,0.001200012,0.016203079,0.016366612,0.102429031,0,0,0,7.3,5.7,1,0.9,0,0,0,0,0,0,0
18,1.8,5.3,5.2,0.7,0,0.8,19,0,47,43,103,134300,12,1,26,17,274,1,295,26,1,0,3.8,0,0.153452685,0.160857909,0.071301248,2.713178295,0.044444444,0.063636364,0.007142857,6.5,3.9,3,1.2,0,0,0,3,0,0,0
30,12.1,4.1,4,1,0,1.6,12,1,31,12,239,114100,19,0,33,30,34,2,390,88,0,1,1.2,0,0.00141787,0.037582211,0.00100001,0.260804769,0.004255319,0,0,5.6,2.6,6,1.5,0,0,0,0,0,0,0
20,9.4,2.9,2.8,1,0,0.8,16,0,15,26,74,93900,17,0,40,42,93,0,295,84,1,0,1.9,0,0.006141563,0.045731707,0.051524259,0.474898236,0.022222222,0,0,4.7,1.7,8,1.8,0,0,0,0,0,0,0
23,3.9,8.6,8.5,0,2.7,0.8,12,1,35,9,46,53600,12,0,3,21,212,1,295,77,0,1,4.5,2.3,0.001200012,0.010402219,0.00100001,0.14516798,0,0.010638298,0,11,2.9,2,2.4,0,0,0,0,0,0,0
17,2.4,4.7,4.6,0,1.9,0.8,20,0,30,37,220,172600,20,1,22,26,273,2,295,89,1,0,2.9,0.3,0.001200012,0.024615385,0.012518256,0.162790698,0,0,0,13.3,3.6,4,8.6,0,0,0,0,0,0,0
29,12.8,3.5,3.4,0,1.5,0.8,13,1,14,6,55,152400,17,0,29,39,33,0,390,85,0,1,3,0.4,0.001200012,0.12295082,0.049439684,0.163551402,0,0,0,12.4,2.4,6,8.9,0,0,0,0,0,0,0
20,3.4,3.5,3.4,1,0,1.6,16,0,45,3,170,171800,18,0,11,17,36,1,390,67,1,0,2.8,0,0.050998725,0.086206897,0.044876589,0.505050505,0.017021277,0.009803922,0.007142857,11,3.1,5,7.5,0,0,0,0,0,0,0
11,13.8,2.4,2.3,0.9,0,0.8,20,1,29,16,6,151600,16,1,18,29,95,2,295,63,0,1,1.1,0,0.001200012,0.087272727,0.043898156,0.388888889,0.005555556,0.011627907,0,10.2,1.8,7,7.8,0,0,0,0,0,0,0
23,11.1,9.3,9.2,0.1,0,1.6,13,0,14,30,142,131500,14,1,26,41,155,0,390,59,0,0,5.2,0,0.028922632,0.100083403,0.06302521,0.664136622,0.085106383,0.034883721,0.007142857,17.4,5.5,9,8.1,0,0,0,0,0,0,0
13,8.3,8.1,8,0.9,0,0.8,16,0,49,44,277,111300,11,0,33,9,214,0,295,55,1,1,7.8,0,0.195439739,0.075566751,0.034227039,1.051051051,0.25,0.078431373,0.032432432,16.5,3.9,1,8.4,0,0,0,2,0,0,0
21,10.8,2.7,2.6,0.3,0,1.6,15,1,19,27,54,190600,12,0,4,39,216,1,390,87,1,1,0.9,0,0.001200012,0.019828156,0.018281536,0.236806495,0,0,0.005405405,3.8,0.6,0,1.1,0,0,0,0,0,0,0
12,8.1,9.6,9.5,2.2,0,0.8,18,0,3,41,190,170400,19,0,11,7,276,2,295,83,1,1,7.2,0,0.115163148,0.112464855,0.101437025,1.923076923,0.155555556,0.009803922,0.005405405,11,8.6,3,1.4,0,0,0,3,0,0,0
14,2.6,7.2,7.1,3.2,0,0.8,15,1,23,24,161,130100,14,0,26,31,95,0,295,76,1,1,5.2,0,0.006563115,0.100925147,0.074349442,0.593220339,0.022222222,0.011627907,0,9.2,5.2,7,2,0,0,0,0,0,0,0
18,3.9,4.5,4.4,1.9,0,1.6,19,0,33,38,199,70200,15,0,37,24,96,1,390,25,1,1,2.2,0,0.016572297,0.027039207,0.0136039,0.356415479,0.017021277,0.072727273,0.005405405,12.4,2.8,7,7.9,0,0,0,0,0,0,0
12,9,7.5,7.4,0,3.1,1.6,17,0,32,38,94,149600,19,0,29,18,213,1,390,52,1,1,6,0.4,0.001200012,0.082304527,0.047770701,0.410798122,0.004255319,0,0,13.8,4.5,2,6.3,0,0,0,0,0,0,0
13,2.4,8.7,8.6,0.4,0,1.6,17,1,28,21,73,189200,13,0,4,29,157,2,390,37,1,0,2.1,0,0.001200012,0.082304527,0.047770701,0.410798122,0.004255319,0,0,13.2,0.7,8,4.5,0,0,0,0,0,0,0
19,4.7,2.4,2.3,0,0.1,1.6,18,0,11,35,103,49400,15,1,3,35,33,0,295,61,0,0,0.4,0,0.001200012,0.007576714,0.00100001,0.093758371,0,0,0,5.6,1.7,6,3.2,0,0,0,0,0,0,0
19,11.3,3.7,3.6,0.9,0,1.6,18,0,7,18,83,89000,18,0,30,1,277,0,390,46,1,1,2.8,0,0.010525393,0.063761955,0.088888889,0.644567219,0.029787234,0.039215686,0.016216216,5.2,2.2,2,1.5,0,0,0,0,0,0,0
14,3.3,6.6,6.5,0,0.8,1.6,16,1,6,18,277,168400,13,0,21,40,94,1,295,73,1,1,1.9,0.7,0.001200012,0.022042616,0.00100001,0.168107589,0.005555556,0,0,16,3.3,8,9.4,0,0,0,0,0,0,0
25,13.6,5.5,5.4,0,0.8,0.8,19,0,42,32,113,148200,20,1,29,7,154,2,390,69,0,0,3.6,0,0.001200012,0.053981107,0.034324943,0.289975145,0.008510638,0.011627907,0.007142857,15.2,2,0,9.7,0,0,0,0,0,0,0
26,7,6.7,6.6,3.2,0,0.8,19,0,37,15,92,187800,13,0,4,18,97,2,295,54,0,1,3.7,0,0.037014189,0.132013201,0.076433121,0.494350282,0.027777778,0.011627907,0,14.7,6.2,6,8,0,0,0,0,0,0,0
16,4.3,5.5,5.4,0.5,0,1.6,12,1,21,29,228,167600,11,1,11,31,157,0,390,50,1,1,3.3,0,0.046692607,0.040254948,0.00100001,0.540123457,0.029787234,0.019607843,0.005405405,13.8,4.1,8,8.3,0,0,0,0,0,0,0
11,9.4,8.5,8.4,0,2.3,0.8,20,0,21,29,122,48000,16,1,3,25,274,1,390,77,1,1,2.7,1.1,0.001200012,0.027441116,0.015251652,0.055776892,0,0,0,15.2,6.6,4,6.7,0,0,0,0,0,0,0
15,10.6,5.8,5.7,0,1.8,1.6,14,0,31,43,161,187100,16,0,14,17,275,1,295,27,1,1,4.7,1.2,0.001200012,0.039190072,0.025751073,0.552050473,0.011111111,0.063636364,0.005405405,8.8,3.9,4,3,0,0,0,0,0,0,0
26,7.9,4.6,4.5,0,1.6,0.8,18,1,15,12,296,167000,13,0,21,30,34,2,390,89,0,0,2,1.3,0.001200012,0.017830609,0.00100001,0.086956522,0,0,0,7.9,2.7,6,3.3,0,0,0,0,0,0,0
30,9.2,10,9.9,4.3,0,1.6,12,1,26,26,35,107100,14,1,33,22,35,2,295,39,1,0,8.8,0,0.001200012,0.017830609,0.00100001,0.086956522,0,0,0,19.2,5.5,5,9.2,0,0,0,0,0,0,0
12,3.7,7.6,7.5,0,3.6,1.6,18,1,45,9,6,66800,19,0,47,2,155,1,295,32,1,1,6,0.9,0.001200012,0.017830609,0.00100001,0.086956522,0,0,0,17.4,6.7,0,9.8,0,0,0,0,0,0,0
24,7.4,7.7,7.6,1.1,0,1.6,11,0,25,6,121,86200,20,1,30,25,158,2,295,79,0,1,4.8,0,0.048543689,0.188383046,0.10978957,0.664136622,0.061111111,0.046511628,0.016216216,16.1,3.3,8,8.4,0,0,0,0,0,0,0
15,4.7,6.5,6.4,1.6,0,0.8,15,0,10,20,257,66000,17,1,37,37,217,0,390,75,1,0,6.3,0,0.208695652,0.109389243,0.049730626,0.930851064,0.114893617,0.049019608,0.057142857,15.2,2.4,0,8.7,0,0,0,1,0,0,0
26,2,5.3,5.2,1.8,0,1.6,18,1,45,34,92,45800,15,0,44,5,277,0,295,71,0,1,3.1,0,0.095465394,0.066740823,0.021679433,0.497866287,0.05,0.011627907,0.005405405,14.3,4.9,3,9,0,0,0,0,0,0,0
30,3.2,2.6,2.5,0.8,0,0.8,12,0,4,3,130,185000,15,1,4,42,278,1,390,87,1,1,0.8,0,0.001200012,0.052173913,0.01734104,0.191780822,0.004255319,0,0,7.9,2,2,5.3,0,0,0,0,0,0,0
21,13.6,9.5,9.4,4.4,0,1.6,16,0,40,17,266,164800,13,1,11,10,37,1,295,83,0,1,6.6,0,0.12987013,0.084685956,0.062240664,0.791855204,0.122222222,0.023255814,0.016216216,15.1,7.4,4,5.6,0,0,0,0,0,0,0
15,5.6,4.4,4.3,0,1.1,1.6,14,1,39,17,161,45200,17,1,3,4,155,2,295,44,0,1,4.2,0.3,0.001200012,0.072289157,0.029568303,0.738396624,0.033333333,0.081395349,0.043243243,8.4,2.9,0,4,0,0,0,0,0,0,0
16,12.1,5.6,5.5,0.4,0,1.6,13,1,34,45,140,84800,11,1,30,15,98,2,390,30,1,0,3,0,0.010266062,0.029426189,0.019016227,0.621669627,0.017021277,0.145454545,0.014285714,7.8,1.8,6,2.2,0,0,0,0,0,0,0
27,9.3,4.4,4.3,0.8,0,1.6,17,0,19,14,276,64600,18,1,37,27,158,0,295,26,1,1,4.1,0,0.025962787,0.049301561,0.037232392,0.951086957,0.038888889,0.445454545,0.021621622,6.9,1.2,8,2.5,0,0,0,1,0,0,0
21,1.4,7.4,7.3,0,2.7,1.6,15,1,18,13,170,144000,13,1,29,21,275,1,390,53,0,1,4.7,1.9,0.001200012,0.070671378,0.019973369,1.186440678,0.004255319,0.034883721,0.010810811,8.3,3,4,0.9,0,0,0,2,0,0,0
22,7.9,8.6,8.5,2.5,0,1.6,14,1,13,41,150,183600,16,1,4,32,218,1,295,38,0,0,8.4,0,0.195439739,0.126448894,0.045913682,1.051051051,0.222222222,0.212765957,0.114285714,17.4,6.8,0,8.8,0,0,0,2,0,0,0
13,5.1,7.4,7.3,2.9,0,0.8,18,0,49,10,285,163400,14,0,11,44,278,2,390,34,1,0,4.6,0,0.052060738,0.076335878,0.039525692,0.614035088,0.038297872,0.036363636,0.007142857,16.5,5.3,2,9.1,0,0,0,0,0,0,0
28,10.2,2.3,2.2,0,1,0.8,16,1,48,10,180,43800,18,0,3,38,95,0,390,61,1,0,2.1,0.1,0.001200012,0.026720107,0.00100001,0.148054146,0,0,0,9.7,1.6,8,7.4,0,0,0,0,0,0,0
15,12.7,5.1,5,0.6,0,0.8,14,1,18,38,256,123100,19,1,26,24,97,0,390,27,0,0,1.5,0,0.001336898,0.009332711,0.00100001,0.160550459,0.008510638,0.021276596,0,14.8,1.5,7,9.7,0,0,0,0,0,0,0
17,7.3,2.7,2.6,0,0.4,1.6,11,1,37,21,228,82700,14,0,40,3,216,2,390,85,0,0,0.4,0.3,0.001200012,0.010895224,0.00100001,0.003500035,0,0,0,3.4,2,2,0.7,0,0,0,0,0,0,0
29,4.5,9.6,9.5,0,1.8,0.8,14,0,22,35,63,62600,12,1,47,16,276,0,295,81,1,0,5.1,1.7,0.001200012,0.138728324,0.09009009,1.388888889,0.055555556,0,0,10.6,6.5,4,1,0,0,0,3,0,0,0
12,5.8,6.9,6.8,0,1.6,1.6,18,0,32,4,102,2700,12,0,7,8,277,0,295,31,1,0,2,0.2,0.001200012,0.128893663,0.036463081,0.066037736,0,0,0,13.8,4,3,6.9,0,0,0,0,0,0,0
24,3,5.7,5.6,0,1.5,0.8,12,1,16,18,237,181500,19,1,14,21,36,1,390,27,1,1,3.5,0.4,0.001200012,0.040214477,0.00100001,0.37037037,0.004255319,0.018181818,0,12.9,2.7,5,7.2,0,0,0,0,0,0,0
14,13.4,4.5,4.4,0,1.3,1.6,15,1,1,32,73,161400,17,1,21,33,96,1,295,90,0,0,4.1,0.5,0.001200012,0.069970845,0.026766595,0.329877474,0.011111111,0.023255814,0.014285714,12,1.7,8,7.5,0,0,0,0,0,0,0
30,11.9,8.7,8.6,0,3.3,1.6,13,1,46,15,247,81300,15,1,40,38,157,0,295,36,1,1,8.5,2.4,0.001200012,0.075901328,0.033685156,0.77092511,0.088888889,0.081818182,0.005405405,12.9,7.1,9,4.2,0,0,0,0,0,0,0
13,13.2,6,5.9,1.6,0,1.6,17,1,6,29,285,21500,15,1,0,31,158,0,390,51,0,1,4.3,0,0.014814815,0.027347311,0.071326676,0.953678474,0.072340426,0.046511628,0.005405405,6.5,4,9,0.5,0,0,0,1,0,0,0
17,1.3,3.4,3.3,0.8,0,0.8,11,1,16,43,24,160600,16,0,11,23,159,0,295,67,0,0,1.5,0,0.017182131,0.10989011,0.035360679,0.352467271,0.011111111,0,0,9.8,1.8,8,6.4,0,0,0,0,0,0,0
29,11.7,2.2,2.1,0.7,0,1.6,15,0,0,12,159,140400,13,1,18,36,218,1,390,63,1,1,1.7,0,0.003778813,0.032137118,0.024301337,0.230566535,0.008510638,0.019607843,0.016216216,8.9,1.1,1,6.7,0,0,0,0,0,0,0
