,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_地震時,堤内側水位_地震時,震度,せん断変形破壊,滑動、支持力,根入れ部の安定,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
7276,12,14.0,6.3,6.2,0.0,1.7,1.6,12,1,22,6,118,68800,19,1,22,18,128,3,390,83,1,0,4.1,0.3,0.2,0.09302325581395349,0.19569471624266144,0.03985386914646297,0.0028328611898017,0.0,0.0
7277,28,12.5,2.5,2.4,0.0,0.8,1.6,20,0,17,34,292,187700,17,1,40,23,189,4,390,29,0,1,0.9,0.0,0.1,0.001000010000100001,0.015057973196807711,0.001000010000100001,0.0,0.0,0.0
7278,11,13.8,7.9,7.8,1.3,0.0,1.6,14,1,27,3,30,127800,17,0,1,15,190,4,295,45,1,1,5.5,0.0,0.3,0.1736111111111111,0.2590673575129534,0.03315833103067146,0.025495750708215296,0.023255813953488372,0.0
7279,23,11.0,6.7,6.6,1.8,0.0,0.8,18,1,12,17,166,107700,15,0,8,28,249,5,390,41,0,0,4.8,0.0,0.5,0.1736111111111111,0.2590673575129534,0.03315833103067146,0.025495750708215296,0.023255813953488372,0.0
7280,27,12.3,4.0,3.9,1.1,0.0,1.6,12,0,22,31,204,47800,15,1,19,20,250,5,390,57,0,1,1.6,0.0,0.2,0.04073319755600815,0.061576354679802964,0.01947103683271134,0.0056657223796034,0.007751937984496124,0.0035714285714285713
7281,25,5.5,4.3,4.2,0.0,0.0,0.8,14,1,32,45,137,67400,20,0,22,7,68,4,295,34,0,1,2.5,0.0,0.3,0.2145922746781116,0.08488964346349746,0.001000010000100001,0.014814814814814815,0.028368794326241134,0.0035714285714285713
7282,20,4.1,8.5,8.4,0.0,0.8,0.8,12,0,26,28,11,186300,18,1,40,12,129,5,295,46,0,0,1.8,0.2,0.2,0.03644314868804664,0.1160092807424594,0.001000010000100001,0.003703703703703704,0.0,0.004761904761904762
7283,28,6.6,3.2,3.1,0.3,0.0,1.6,20,1,47,11,88,66600,18,1,12,43,131,5,295,78,0,0,1.0,0.0,0.2,0.03644314868804664,0.1160092807424594,0.001000010000100001,0.003703703703703704,0.0,0.004761904761904762
7284,19,3.8,2.0,1.9,0.4,0.0,0.8,14,1,31,25,223,46400,16,1,19,10,191,3,390,74,1,0,0.7,0.0,0.3,0.02414875633904854,0.02985965959988056,0.001000010000100001,0.0028328611898017,0.0,0.0
7285,23,5.1,7.4,7.3,1.5,0.0,1.6,18,0,41,39,262,185500,16,0,30,3,192,3,390,90,0,0,6.2,0.0,0.1,0.3058103975535168,0.09842519685039369,0.04587155963302752,0.0708215297450425,0.023255813953488372,0.0380952380952381
7286,21,11.4,7.7,7.6,3.2,0.0,0.8,20,1,0,8,194,6100,11,1,33,34,10,5,390,66,0,0,4.1,0.0,0.2,0.2336448598130841,0.12706480304955528,0.06366047745358089,0.3937677053824363,0.21705426356589147,0.0380952380952381
7287,25,12.7,5.0,4.9,2.0,0.0,1.6,15,1,10,22,233,145200,11,1,45,27,11,5,390,82,0,0,4.3,0.0,0.4,0.36900369003690037,0.1314060446780552,0.05489478499542543,0.1048158640226629,0.24031007751937986,0.12857142857142856
7288,29,14.0,2.3,2.2,0.9,0.0,0.8,19,1,21,36,271,85300,12,0,5,20,12,5,295,32,0,0,1.3,0.0,0.1,0.03875968992248062,0.01751927119831815,0.001000010000100001,0.003703703703703704,0.0070921985815602835,0.0
7289,14,3.2,4.1,4.0,0.0,1.6,1.6,20,1,4,5,1,144600,14,1,4,26,189,4,390,55,1,0,1.9,0.6,0.2,0.10460251046025104,0.0706713780918728,0.012511729746637473,0.0169971671388102,0.05228758169934641,0.010714285714285714
7290,15,9.7,5.3,5.2,0.7,0.0,0.8,20,1,0,33,281,184100,17,0,30,37,132,4,390,40,1,1,4.6,0.0,0.2,0.10460251046025104,0.0706713780918728,0.012511729746637473,0.0169971671388102,0.05228758169934641,0.010714285714285714
7291,26,7.0,4.1,4.0,1.0,0.0,1.6,13,0,35,2,116,164000,15,1,37,4,192,5,295,36,0,0,3.6,0.0,0.4,0.13850415512465375,0.2610966057441253,0.08651766402307137,0.007407407407407408,0.10638297872340426,0.02857142857142857
7292,17,4.2,2.9,2.8,1.0,0.0,0.8,17,1,19,16,252,143800,12,0,45,17,251,3,390,33,1,1,2.5,0.0,0.1,0.024021138601969732,0.038461538461538464,0.001000010000100001,0.0113314447592068,0.012121212121212121,0.0
7293,15,10.6,3.2,3.1,0.0,0.3,1.6,19,0,29,30,185,163400,17,0,48,3,69,4,295,75,1,1,0.9,0.2,0.2,0.09727626459143969,0.05408328826392645,0.001000010000100001,0.0,0.0,0.0
7294,27,7.9,2.0,1.9,0.0,0.3,0.8,12,1,13,44,20,143200,15,1,4,16,129,4,390,72,1,1,0.6,0.2,0.4,0.09505703422053233,0.2857142857142857,0.2631578947368421,0.0,0.0,0.0
7295,27,1.3,3.3,3.2,0.2,0.0,0.8,12,1,9,27,0,182700,18,1,30,27,72,5,295,57,0,0,3.0,0.0,0.4,0.684931506849315,0.39370078740157477,0.12861736334405144,0.042492917847025496,0.0392156862745098,0.010714285714285714
7296,18,11.6,2.1,2.0,0.3,0.0,0.8,15,0,44,41,135,162600,15,1,37,39,132,5,390,53,0,1,1.9,0.0,0.5,0.07627765064836003,0.11441647597254004,0.021806287479556603,0.0028328611898017,0.015503875968992248,0.0035714285714285713
7297,20,6.1,7.8,7.7,3.1,0.0,0.8,12,1,13,24,107,122200,11,1,1,19,251,4,390,46,0,1,7.1,0.0,0.4,0.03261578604044357,0.05473453749315818,0.014540167211922937,0.022222222222222223,0.015503875968992248,0.0035714285714285713
7298,24,7.4,5.1,5.0,2.0,0.0,1.6,16,1,23,38,145,62400,11,1,12,11,252,4,295,61,0,1,3.3,0.0,0.1,0.03261578604044357,0.05473453749315818,0.014540167211922937,0.022222222222222223,0.015503875968992248,0.0035714285714285713
7299,15,4.7,3.9,3.8,0.0,0.0,0.8,19,0,8,7,281,42200,18,0,19,24,12,5,390,58,1,1,1.5,0.0,0.3,0.11627906976744186,0.0580046403712297,0.016286644951140062,0.031161473087818695,0.0784313725490196,0.010714285714285714
7300,27,1.9,2.7,2.6,0.3,0.0,1.6,13,1,43,21,116,22000,16,1,26,36,71,3,295,54,1,0,1.2,0.0,0.5,0.10090817356205853,0.05549389567147614,0.001000010000100001,0.011111111111111112,0.013071895424836602,0.01904761904761905
7301,10,3.2,8.1,8.0,1.0,0.0,0.8,17,1,2,35,155,161200,16,0,37,29,72,3,295,70,1,0,7.7,0.0,0.2,1.4492753623188408,0.24813895781637715,0.07025761124121781,0.17407407407407408,0.013071895424836602,0.0
7302,25,1.7,4.2,4.1,0.9,0.0,1.6,15,0,48,18,29,81100,14,1,5,34,133,4,295,82,0,1,2.5,0.0,0.1,0.08517887563884156,0.26881720430107525,0.15768725361366623,0.014814814814814815,0.007751937984496124,0.007142857142857143
7303,20,6.8,7.2,7.1,0.0,0.6,1.6,13,1,47,18,223,160600,19,1,48,28,250,5,295,43,0,1,2.8,0.3,0.5,0.267379679144385,0.11160714285714285,0.001000010000100001,0.003703703703703704,0.007751937984496124,0.0
7304,10,4.1,6.0,5.9,0.0,0.7,0.8,16,0,31,31,59,140400,16,0,4,40,10,3,390,39,1,1,2.3,0.2,0.2,0.1972386587771203,0.12836970474967907,0.05805515239477503,0.042492917847025496,0.06666666666666667,0.0035714285714285713
7305,14,5.3,3.3,3.2,0.0,0.5,1.6,20,0,42,45,97,80500,17,0,15,33,11,3,295,55,0,1,2.9,0.1,0.4,0.2544529262086514,0.13175230566534915,0.03683241252302026,0.040740740740740744,0.17829457364341086,0.03214285714285714
7306,26,2.6,2.2,2.1,0.0,0.4,0.8,14,1,26,14,233,60400,14,1,22,45,70,4,390,51,1,0,1.9,0.0,0.1,0.001000010000100001,0.03334444814938313,0.001000010000100001,0.0028328611898017,0.013071895424836602,0.004761904761904762
7307,17,12.9,9.1,9.0,0.0,2.1,1.6,17,0,10,28,68,40200,12,0,29,12,130,5,295,47,0,1,7.9,0.1,0.2,0.19762845849802374,0.3460207612456747,0.16736401673640167,0.025925925925925925,0.023255813953488372,0.007142857142857143
7308,21,1.1,6.4,6.3,0.0,1.8,1.6,11,0,21,42,107,179300,12,0,40,5,131,5,390,63,0,1,3.6,0.0,0.5,0.001000010000100001,0.09372071227741331,0.027932960893854747,0.0,0.0,0.0
7309,11,11.4,5.2,5.1,0.0,1.6,0.8,15,1,5,11,242,159200,20,1,48,17,190,3,295,59,1,0,2.9,1.4,0.1,0.001000010000100001,0.04299226139294927,0.001000010000100001,0.003703703703703704,0.0,0.0
7310,24,2.1,5.2,5.1,2.0,0.0,1.6,18,0,36,8,57,178500,11,1,30,40,193,4,295,40,0,1,2.2,0.0,0.3,0.001000010000100001,0.1107419712070875,0.03879728419010669,0.07037037037037037,0.031007751937984496,0.007142857142857143
7311,18,7.2,8.2,8.1,0.0,3.5,1.6,16,1,35,8,252,59000,15,1,22,34,11,4,295,67,0,1,7.7,2.0,0.2,0.001000010000100001,0.1107419712070875,0.03879728419010669,0.07037037037037037,0.031007751937984496,0.007142857142857143
7312,29,4.5,7.0,6.9,0.0,3.2,0.8,19,1,20,22,87,38800,13,0,29,2,70,5,390,64,1,0,6.6,1.3,0.4,0.08460236886632826,0.2222222222222222,0.045300113250283124,0.0084985835694051,0.0,0.0
7313,24,3.0,3.1,3.0,0.0,0.1,1.6,16,1,14,5,261,157800,11,1,48,7,131,3,390,76,1,1,1.4,0.0,0.3,0.0522466039707419,0.03946329913180742,0.001000010000100001,0.0028328611898017,0.0,0.0035714285714285713
7314,11,5.5,5.9,5.8,1.8,0.0,1.6,15,1,35,33,38,38000,11,1,19,37,133,4,390,41,1,0,4.1,0.0,0.2,0.23752969121140144,0.28169014084507044,0.06564551422319474,0.028328611898016998,0.08496732026143791,0.047619047619047616
7315,23,2.8,4.7,4.6,0.0,0.8,0.8,18,0,19,2,174,17800,19,0,26,4,192,5,295,38,1,1,2.9,0.0,0.4,0.11655011655011654,0.12019230769230768,0.042134831460674156,0.011111111111111112,0.006060606060606061,0.0
7316,27,4.0,2.0,1.9,0.8,0.0,1.6,13,0,30,16,212,157000,19,0,37,42,193,5,295,53,1,1,0.9,0.0,0.1,0.0072051300525974495,0.026136957658128596,0.012027663626340583,0.003703703703703704,0.006535947712418301,0.0035714285714285713
7317,18,1.3,8.9,8.8,0.3,0.0,0.8,16,1,14,30,48,136800,17,1,44,9,253,3,390,50,0,0,1.0,0.0,0.3,0.41493775933609955,0.14388489208633093,1.0714285714285714,0.0056657223796034,0.0,0.0
7318,29,11.6,7.7,7.6,0.0,2.3,1.6,19,0,49,44,183,116600,14,0,1,22,13,4,295,46,1,1,2.7,1.6,0.5,0.2114164904862579,0.1394700139470014,0.06292606187729417,0.09259259259259259,0.477124183006536,0.07142857142857142
7319,20,8.9,6.5,6.4,0.0,2.2,0.8,13,0,34,13,19,96500,12,0,8,34,72,4,390,42,0,0,2.4,1.2,0.1,0.028169014084507043,0.2518891687657431,0.502092050209205,0.0084985835694051,0.0,0.0
7320,10,6.1,5.3,5.2,0.0,1.9,0.8,16,1,18,27,154,76300,19,1,15,1,132,5,295,38,0,0,2.0,0.7,0.3,0.001000010000100001,0.08223684210526316,0.001000010000100001,0.0,0.0,0.0
7321,19,8.7,8.0,7.9,2.9,0.0,0.8,15,0,39,10,231,155600,20,1,37,32,134,3,295,70,0,0,3.7,0.0,0.3,0.28169014084507044,0.14662756598240467,0.04324324324324324,0.022222222222222223,0.0,0.0
7322,30,5.9,6.8,6.7,3.2,0.0,1.6,18,1,23,24,67,135400,18,1,44,44,193,3,390,66,1,1,3.7,0.0,0.4,0.5181347150259068,0.2976190476190476,0.32345013477088946,0.019830028328611898,0.006535947712418301,0.0035714285714285713
7323,13,7.2,4.2,4.1,2.0,0.0,0.8,12,1,33,38,105,75500,18,0,5,37,194,4,390,82,0,1,3.5,0.0,0.2,0.06635700066357,0.1447178002894356,0.03717472118959107,0.0169971671388102,0.007751937984496124,0.0035714285714285713
7324,25,4.4,3.0,2.9,0.2,0.0,1.6,16,0,18,7,241,55400,15,1,12,4,254,5,295,78,1,0,2.1,0.0,0.3,0.04384042086804034,0.07168458781362008,0.023529411764705882,0.011111111111111112,0.0196078431372549,0.014285714285714285
7325,23,10.8,3.2,3.1,0.0,0.3,0.8,18,1,27,21,174,74900,20,1,15,36,72,3,390,55,1,1,0.5,0.2,0.5,0.21691973969631234,0.11441647597254004,0.001000010000100001,0.0,0.0,0.0
7326,27,12.1,8.7,8.6,0.0,1.4,0.8,12,1,37,35,212,15000,11,0,26,29,73,3,295,71,1,1,6.1,0.9,0.2,0.13280212483399734,0.10822510822510822,0.031421838177533384,0.07777777777777778,0.006535947712418301,0.0035714285714285713
7327,25,5.3,9.0,8.9,0.0,1.6,1.6,14,0,47,4,145,34600,15,1,29,15,191,4,390,47,1,1,2.0,0.7,0.3,0.1798561151079137,0.13123359580052493,0.021941854086670324,0.0,0.0,0.0
7328,30,6.6,6.3,6.2,0.0,1.4,0.8,19,1,6,18,183,173700,16,1,40,8,192,4,295,63,0,1,4.4,0.5,0.5,0.23923444976076558,0.17211703958691912,0.019301914106482226,0.007407407407407408,0.007751937984496124,0.0
7329,20,3.8,5.1,5.0,0.0,1.3,1.6,12,1,42,32,19,153600,13,0,48,20,252,5,390,59,1,0,3.5,0.3,0.2,0.07163323782234957,0.3787878787878788,0.6629834254143646,0.0084985835694051,0.0,0.0
7330,11,1.1,3.9,3.8,0.0,1.1,0.8,15,0,26,1,154,133400,11,1,4,33,12,3,295,56,0,0,2.7,0.1,0.4,0.001000010000100001,0.09699321047526673,0.0511727078891258,0.05925925925925926,0.13953488372093023,0.014285714285714285
7331,19,3.6,6.6,6.5,0.0,2.5,0.8,14,1,47,29,231,13600,11,0,26,18,14,4,295,87,1,0,5.3,0.1,0.3,0.001000010000100001,0.07633587786259542,0.030272452068617558,0.13703703703703704,0.0196078431372549,0.004761904761904762
7332,17,10.0,6.9,6.8,0.0,2.9,0.8,16,0,5,43,164,33200,16,1,29,5,132,5,390,64,1,0,3.3,2.2,0.5,0.001000010000100001,0.13736263736263735,0.001000010000100001,0.0,0.0,0.0
7333,25,12.5,9.6,9.5,0.0,0.1,0.8,15,1,26,26,241,112400,17,0,1,35,134,5,295,30,1,0,2.3,0.0,0.4,0.30303030303030304,0.15384615384615385,0.001000010000100001,0.007407407407407408,0.01818181818181818,0.004761904761904762
7334,16,9.7,8.4,8.3,0.0,0.4,1.6,18,1,10,39,76,92300,14,1,8,3,193,3,390,26,0,1,2.1,0.2,0.1,0.07347538574577517,0.06451612903225806,0.013311148086522461,0.0028328611898017,0.0,0.0
7335,28,7.0,7.3,7.2,0.0,0.6,0.8,12,0,45,8,212,72100,12,0,15,15,253,4,295,88,0,1,1.9,0.2,0.3,0.1160092807424594,0.0827129859387924,0.020003333888981494,0.003703703703703704,0.0,0.0
7336,18,4.2,6.1,6.0,0.0,0.7,1.6,15,1,30,22,48,52000,20,1,22,27,12,5,390,84,1,0,1.6,0.1,0.4,0.33783783783783783,0.24096385542168672,0.7741935483870968,0.1388101983002833,0.13725490196078433,0.08571428571428572
7337,30,1.5,4.9,4.8,0.0,0.8,0.8,18,0,14,36,183,31800,17,1,29,39,72,5,295,81,0,1,1.4,0.1,0.1,0.001000010000100001,0.01881821603312006,0.001000010000100001,0.0,0.0,0.0
7338,10,8.0,6.1,6.0,1.7,0.0,1.6,18,0,10,19,163,71300,11,1,5,5,16,3,390,66,0,0,5.5,0.0,0.1,0.42372881355932207,0.14347202295552366,0.07989347536617843,0.0708215297450425,0.10852713178294573,0.04285714285714286
7339,21,5.3,4.9,4.8,1.8,0.0,0.8,11,1,45,33,298,51200,18,1,12,18,75,4,295,62,1,1,4.4,0.0,0.3,0.2976190476190476,0.06313131313131314,0.012908777969018933,0.044444444444444446,0.006535947712418301,0.0
7340,12,2.5,3.7,3.6,0.0,1.2,1.6,14,1,29,2,134,31000,16,0,19,30,135,4,390,58,0,1,3.2,1.0,0.5,0.013386880856760375,0.12903225806451613,0.020554984583761562,0.0084985835694051,0.015503875968992248,0.010714285714285714
7341,23,12.9,2.5,2.4,0.0,0.9,0.8,18,0,14,16,269,10800,13,1,26,42,194,5,295,54,1,0,2.2,0.6,0.1,0.001000010000100001,0.03076923076923077,0.013844023996308259,0.007407407407407408,0.006535947712418301,0.004761904761904762
7342,22,6.1,2.8,2.7,0.0,1.0,1.6,20,1,23,30,202,30400,18,0,29,29,12,3,390,31,1,0,1.3,0.4,0.3,0.001000010000100001,0.05574136008918617,0.02336448598130841,0.0169971671388102,0.05454545454545454,0.004761904761904762
7343,22,12.7,4.1,4.0,0.8,0.0,1.6,20,1,19,13,182,69900,11,1,5,40,256,3,390,82,1,1,3.8,0.0,0.2,0.03415300546448087,0.10775862068965518,0.01920614596670935,0.019830028328611898,0.032679738562091505,0.02142857142857143
7344,13,9.9,2.9,2.8,0.9,0.0,1.6,13,0,3,27,17,49800,19,0,12,7,15,4,295,79,0,0,2.7,0.0,0.4,0.4385964912280702,0.5988023952095809,0.7272727272727273,0.04814814814814815,0.023255813953488372,0.014285714285714285
7345,25,7.2,9.8,9.7,0.0,0.7,0.8,16,1,38,41,153,29600,17,0,19,19,75,5,390,75,1,0,8.7,0.1,0.1,0.4444444444444444,0.11918951132300357,0.033547665641599105,0.08781869688385269,0.0196078431372549,0.004761904761904762
7346,15,4.4,8.6,8.5,0.0,0.9,1.6,20,0,23,10,289,9400,14,1,26,32,135,3,295,71,1,1,7.5,0.0,0.3,0.8264462809917356,0.1592356687898089,0.06518196632265073,0.15185185185185185,0.0392156862745098,0.04642857142857143
7347,27,1.7,7.4,7.3,0.0,1.0,0.8,13,0,7,24,124,188300,12,0,33,44,194,3,390,67,0,0,6.4,0.9,0.5,1.0416666666666667,0.19305019305019305,0.07317073170731708,0.0339943342776204,0.031007751937984496,0.009523809523809525
7348,17,12.0,6.2,6.1,0.0,1.1,1.6,16,1,43,38,260,168100,19,1,40,11,254,4,390,64,1,1,5.3,0.8,0.1,0.0066431940476981335,0.05656108597285068,0.014046587849701508,0.0056657223796034,0.06535947712418301,0.025
7349,22,13.3,3.5,3.4,0.0,0.7,0.8,11,0,2,7,298,108200,20,1,1,4,255,4,295,79,1,1,1.8,0.5,0.4,0.11350737797956867,0.07518796992481203,0.001000010000100001,0.003703703703703704,0.0,0.0
7350,12,10.6,2.3,2.2,0.0,0.5,0.8,14,0,37,21,134,88100,17,0,8,16,14,5,390,76,0,0,1.1,0.2,0.5,0.12330456226880396,0.12531328320802004,0.012985607618223136,0.0056657223796034,0.0,0.0
7351,11,10.3,3.8,3.7,0.0,1.4,1.6,16,0,42,18,46,147200,15,0,37,14,76,4,295,37,0,0,2.5,0.5,0.1,0.0023811791599199924,0.13513513513513511,0.06376195536663123,0.0,0.0,0.0
7352,23,7.6,2.6,2.5,0.0,1.0,0.8,19,0,27,32,182,127000,13,1,44,26,136,4,390,34,1,1,1.7,0.2,0.3,0.001000010000100001,0.056211354693648116,0.015016894005756476,0.0,0.0,0.0
7353,17,6.1,6.9,6.8,0.0,0.1,0.8,17,1,21,15,56,47000,11,0,12,31,196,5,295,46,1,0,0.1,0.0,0.2,0.078125,0.12376237623762376,0.03416856492027335,0.0,0.0,0.0
7354,29,3.4,5.7,5.6,0.0,0.2,1.6,20,0,6,29,191,26800,18,1,19,44,256,3,390,42,0,0,5.6,0.1,0.4,0.47619047619047616,0.1869158878504673,0.06462035541195477,0.0679886685552408,0.13178294573643412,0.02857142857142857
7355,12,4.6,3.0,2.9,0.8,0.0,1.6,14,1,16,43,230,165900,19,0,30,36,257,4,295,58,0,0,2.0,0.0,0.1,0.01905850962454736,0.024838549428713365,0.001000010000100001,0.007407407407407408,0.015503875968992248,0.004761904761904762
7356,27,9.7,6.0,5.9,0.0,0.4,1.6,12,1,15,43,124,46400,13,0,22,30,74,4,295,85,0,0,2.6,0.2,0.5,0.2777777777777778,0.18761726078799248,0.017243856875987926,0.014814814814814815,0.007751937984496124,0.01904761904761905
7357,14,12.2,8.7,8.6,0.0,1.4,1.6,11,0,36,26,201,125600,14,1,44,16,76,5,295,50,1,0,5.1,0.7,0.5,0.46511627906976744,0.17574692442882248,0.028409090909090908,0.007407407407407408,0.06535947712418301,0.014285714285714285
7358,19,13.5,6.0,5.9,0.1,0.0,0.8,15,0,46,40,239,65700,14,0,5,9,77,5,390,66,1,0,0.5,0.0,0.2,0.12836970474967907,0.03474635163307853,0.001000010000100001,0.0,0.0,0.0
7359,30,10.8,4.8,4.7,0.0,1.2,1.6,19,1,30,9,75,45600,12,1,12,21,137,3,295,62,0,1,1.4,0.4,0.4,0.08710801393728222,0.2032520325203252,0.001000010000100001,0.0,0.0,0.0
7360,24,2.8,7.8,7.7,0.0,1.7,1.6,17,0,30,9,269,125000,16,0,4,15,254,4,295,89,0,0,7.1,0.2,0.3,0.2898550724637681,0.15060240963855423,0.06369426751592357,0.025925925925925925,0.007751937984496124,0.004761904761904762
7361,11,5.3,2.4,2.3,0.0,0.7,1.6,15,1,50,37,46,5200,17,0,26,45,256,5,295,55,1,0,0.7,0.0,0.2,0.001029325483010983,0.08857395925597875,0.001000010000100001,0.0,0.0,0.0
7362,14,12.9,8.1,8.0,0.0,3.1,0.8,12,0,19,19,17,163900,12,1,40,25,75,3,390,47,1,0,8.0,2.4,0.1,0.001000010000100001,0.15267175572519084,0.06775832862789384,0.003703703703703704,0.0,0.0
7363,18,1.0,5.4,5.3,0.0,2.3,1.6,16,0,29,33,56,104000,12,0,1,18,76,3,295,63,1,0,4.0,1.7,0.3,0.001000010000100001,0.15267175572519084,0.06775832862789384,0.003703703703703704,0.0,0.0
7364,29,11.4,4.2,4.1,0.0,2.0,0.8,20,1,14,2,191,83900,20,1,8,30,136,4,390,59,0,0,3.1,1.2,0.5,0.041981528127623846,0.17889087656529518,0.001000010000100001,0.0,0.0,0.0
7365,20,8.7,3.1,3.0,0.0,0.0,1.6,13,0,49,16,27,63700,17,1,15,42,195,5,295,56,0,1,1.6,0.0,0.1,0.013910140492418973,0.24937655860349128,0.13071895424836602,0.007407407407407408,0.015503875968992248,0.007142857142857143
7366,11,5.9,10.0,9.9,0.0,0.5,0.8,16,1,33,30,162,43600,15,0,22,9,255,3,390,52,1,0,5.2,0.1,0.3,0.4273504273504274,0.1639344262295082,0.02850356294536817,0.039660056657223795,0.032679738562091505,0.004761904761904762
7367,15,7.2,7.3,7.2,0.0,0.7,1.6,20,1,44,44,201,182700,15,1,33,2,256,3,295,68,1,0,1.1,0.1,0.5,0.273972602739726,0.11123470522803114,0.001000010000100001,0.0,0.0,0.0
7368,26,4.4,6.1,6.0,0.0,0.8,1.6,14,0,28,13,36,162500,13,0,40,14,15,4,390,64,0,1,1.0,0.1,0.2,0.14577259475218657,0.1972386587771203,0.25157232704402516,0.0453257790368272,0.03875968992248062,0.007142857142857143
7369,10,5.7,3.4,3.3,0.0,0.5,0.8,18,0,38,27,75,102600,13,0,1,7,16,4,295,80,1,1,2.2,0.0,0.4,0.3546099290780142,0.22624434389140272,0.07172743574417215,0.007407407407407408,0.0,0.0
7370,21,2.9,2.2,2.1,0.0,0.4,1.6,11,1,23,41,210,82500,11,1,8,19,76,5,390,76,0,1,1.4,0.3,0.1,0.001000010000100001,0.016041065126724412,0.001000010000100001,0.0028328611898017,0.007751937984496124,0.007142857142857143
7371,29,5.5,4.9,4.8,0.0,1.4,1.6,20,1,43,24,287,161700,11,0,30,5,78,3,295,41,0,1,3.8,1.2,0.1,0.001000010000100001,0.033322225924691765,0.001000010000100001,0.007407407407407408,0.046511627906976744,0.0035714285714285713
7372,14,7.8,6.7,6.6,0.0,2.1,0.8,11,1,27,38,17,22000,13,1,29,11,255,4,390,65,1,0,4.5,1.0,0.1,0.036192544335866814,0.2777777777777778,0.25263157894736843,0.0056657223796034,0.0,0.0
7373,18,9.1,4.0,3.9,0.0,1.4,1.6,16,1,37,7,55,161100,14,0,40,4,256,4,295,80,0,0,1.6,0.6,0.4,0.05452562704471101,0.2506265664160401,0.014234875444839857,0.0,0.0,0.0
7374,30,6.3,2.8,2.7,0.0,1.0,1.6,19,0,22,21,191,141000,11,1,47,16,15,5,390,77,1,1,1.1,0.3,0.5,0.001000010000100001,0.06662225183211193,0.001000010000100001,0.0056657223796034,0.006535947712418301,0.0035714285714285713
7375,13,7.6,8.3,8.2,0.0,3.7,0.8,13,0,32,35,229,81100,12,1,8,9,16,5,295,26,1,0,6.6,1.0,0.3,0.001000010000100001,0.1017293997965412,0.05943536404160475,0.02962962962962963,0.13333333333333333,0.004761904761904762
7376,25,4.9,7.1,7.0,0.0,3.4,1.6,17,1,16,4,65,60900,19,0,15,21,76,3,390,89,0,1,5.7,0.4,0.4,0.30864197530864196,0.4016064257028112,0.09654062751407884,0.0,0.0,0.0
7377,15,2.1,5.9,5.8,0.0,0.1,0.8,20,0,1,18,201,40800,17,1,22,33,135,4,295,85,1,0,3.6,0.0,0.1,0.14204545454545456,0.08488964346349746,0.03825310806503028,0.018518518518518517,0.026143790849673203,0.023809523809523808
7378,19,3.4,3.2,3.1,0.0,0.2,1.6,14,0,11,32,239,179900,17,1,33,26,136,4,390,35,0,0,0.7,0.1,0.3,0.04397537379067722,0.04048582995951417,0.001000010000100001,0.0,0.0,0.0
7379,23,4.6,8.6,8.5,0.0,1.0,0.8,19,1,21,1,277,120000,17,0,44,19,137,5,390,51,0,0,6.5,0.9,0.1,0.1941747572815534,0.1020408163265306,0.03018867924528302,0.0339943342776204,0.023255813953488372,0.004761904761904762
7380,22,11.0,8.9,8.8,0.0,1.2,1.6,11,0,31,15,210,139600,12,1,47,6,256,3,295,27,0,0,2.2,0.7,0.2,0.0670690811535882,0.07633587786259542,0.01617686708007549,0.0,0.0,0.0
7381,13,1.7,8.9,8.8,0.0,2.4,1.6,14,1,11,12,25,158900,13,1,30,29,259,4,390,75,1,1,7.7,1.3,0.4,0.42194092827004215,0.25839793281653745,0.5063291139240506,0.46296296296296297,0.12403100775193798,0.02857142857142857
7382,24,12.0,7.7,7.6,0.0,2.4,0.8,17,1,46,26,161,138800,11,0,37,41,18,5,295,71,0,0,6.6,0.9,0.5,0.42194092827004215,0.25839793281653745,0.5063291139240506,0.46296296296296297,0.12403100775193798,0.02857142857142857
7383,19,4.0,2.6,2.5,0.0,0.7,0.8,15,0,45,26,55,19200,15,0,29,35,135,5,295,32,0,0,1.9,0.1,0.4,0.030721966205837177,0.15220700152207,0.0486815415821501,0.007407407407407408,0.014184397163120567,0.0
7384,23,5.3,8.0,7.9,0.0,2.7,1.6,19,1,4,40,94,158300,16,0,40,28,136,3,390,48,0,0,3.7,0.4,0.2,0.001000010000100001,0.07262164124909223,0.014990630855715179,0.0,0.0,0.0
7385,10,7.8,2.7,2.6,0.0,1.1,1.6,18,1,25,23,171,38600,16,0,12,14,138,3,295,79,1,0,1.6,0.0,0.1,0.001000010000100001,0.030883261272390362,0.001000010000100001,0.0,0.0,0.0
7386,25,12.9,5.6,5.5,0.0,2.3,1.6,16,0,24,23,65,118000,11,0,4,7,256,4,390,40,1,1,2.8,1.9,0.5,0.06309148264984227,0.2849002849002849,0.02127659574468085,0.0,0.0,0.0
